,Bankrupt?, Inventory Turnover Rate (times), Quick Asset Turnover Rate, Inventory/Working Capital, Cash/Total Assets, Current Assets/Total Assets, Allocation rate per person, Net profit before tax/Paid-in capital, Borrowing dependency, Net worth/Assets, Interest Expense Ratio, Cash Reinvestment %, Net Value Growth Rate, Net Value Per Share (B), Current Liability to Current Assets, Interest-bearing debt interest rate, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Total assets to GNP price, Non-industry income and expenditure/revenue, Operating Expense Rate, Research and development expense rate
585,0,0.000220116130366,9050000000.0,0.277675307977343,0.0821855738022926,0.424439673798198,0.0102496132550975,0.181283462785612,0.375388909889215,0.868579375396802,0.631566348406186,0.376131664244998,0.0004704649665179,0.183852345033922,0.042505281222242,0.0009370937093709,0.841379908392019,0.0270751769413577,0.0063695978975055,0.303478844940239,0.0001043041175033,1870000000.0
586,0,2710000000.0,0.0002754344714075,0.268198092000881,0.02252462058368,0.372729017155758,0.0095565712152216,0.169127516778524,0.376303728837822,0.880188650724068,0.634004328707826,0.370766737453895,0.000442141742787,0.17668871939657,0.0494610719948406,0.0007200720072007,0.840182711179179,0.046057004024202,0.0039247207657229,0.303753414903493,0.0002650388440328,6620000000.0
587,0,0.0001700549965501,0.0002299988299635,0.277037756682739,0.27889192720996,0.638758757769983,0.0043416158424946,0.185046376593017,0.36963718146295,0.956193125132267,0.630620470952453,0.385399202712269,0.000469416882468,0.183852345033922,0.0105835390096409,0.0,0.841484402173864,0.0267932294587562,0.0042760954099268,0.303595343815493,8750000000.0,4620000000.0
588,0,0.0001219045930325,0.0001685247156837,0.277436767981022,0.0048774425981922,0.545013255643992,0.0151755497904814,0.183153608325164,0.372854704831094,0.869335187592587,0.630893069957946,0.382437316046347,0.0004736840818142,0.184610846571994,0.0380233748110101,0.0003980398039803,0.841664407720689,0.026867349012808,0.005101373896456,0.303560539172263,8410000000.0,214000000.0
589,0,0.0001381458005682,795000000.0,0.277611008256376,0.0519746992126154,0.393168616617106,0.0091631537474157,0.179647085438504,0.374504286676076,0.853704991383741,0.631329707812222,0.377361126634626,0.0004499275100153,0.183388816316211,0.0380975526707697,0.0005830583058305,0.841346586082202,0.0269966699385772,0.0025661891455922,0.303501564637902,0.0001383012467117,6620000000.0
590,0,0.0001423494072245,0.0001582129483642,0.277390172314549,0.0778639991729927,0.402014585065834,0.0177119288428585,0.187286026694819,0.379104103712286,0.83414457175681,0.631576279776989,0.377649864014008,0.0004594351296113,0.219712612195019,0.0379650979354522,0.0005600560056005,0.841449251699113,0.0270048632165352,0.0086876334330742,0.303497697455321,0.0001554154478098,7010000000.0
591,0,0.0001817104513699,7250000000.0,0.268126040906258,0.0235866568052359,0.301161128158323,0.0241947470248275,0.18138149460825,0.375309506288541,0.862623575294011,0.631622854481445,0.386749748519057,0.0004519737693509,0.194724200412962,0.0490652489154304,0.0006640664066406,0.84123816731901,0.0270386423598252,0.0052748208040835,0.303557397086416,0.0001374917912543,0.0
592,0,7780000000.0,0.0001193637215672,0.281942551768008,0.0213946871053072,0.341606619576536,0.0217624147538939,0.187587663072167,0.375773625926282,0.867007286029567,0.631354022547636,0.382670168771655,0.0006100098714544,0.191943028106696,0.0468144375690226,0.0006720672067206,0.842047178566576,0.0268766656065058,0.0030894947935491,0.303577941493878,0.0001590001791209,1120000000.0
593,0,0.000132795755733,0.0001806085782772,0.277069744152378,0.0379652326427253,0.561275008854292,0.0068463284831281,0.184789985672272,0.369661785395553,0.936783867944493,0.630622868179888,0.376159606572035,0.0004550681127365,0.210231342969112,0.0130293108738624,0.001020102010201,0.841395672914898,0.0267940829482607,0.0012920712091158,0.303603078180655,9670000000.0,4180000000.0
594,0,5030000000.0,5360000000.0,0.288450331310532,0.0253502113804686,0.366367242890468,0.0127340191808985,0.181615262800694,0.373253959555608,0.884149106629985,0.631349570553828,0.389748891621028,0.0004710389173072,0.180902616830306,0.047135791158389,0.0007420742074207,0.8414750844191,0.0267911566924924,0.0016178910165273,0.303547729129964,0.0001635100023832,4910000000.0
595,0,0.0001822836704594,0.0001238860143949,0.277057911547663,0.0240989383648159,0.621628938921984,0.0098526270329522,0.225714501168841,0.369873155543825,0.95604196269311,0.630631772167505,0.364768451249953,0.0005747742838703,0.195314146053685,0.0107360400766449,0.0008240824082408,0.845120405000869,0.0267957442985747,0.001719671932869,0.303527426421413,0.0001000255672288,4800000000.0
596,0,8310000000.0,0.0001197810910154,0.277303716775695,0.0271816564325106,0.700764111481637,0.0053049784575411,0.183010331045924,0.375526468239678,0.865677056564985,0.631503678031808,0.368782832234268,0.0004520735868795,0.201382158358266,0.0261483394259127,0.0005830583058305,0.841372594659089,0.027064647701,0.0022403098909846,0.303495038767297,0.0001768081991824,3500000000.0
597,0,3710000000.0,0.0001543536868404,0.277250101982879,0.0036341315715474,0.602049852366297,0.0074817175479722,0.176864489857477,0.370966912184091,0.926958309399281,0.63090950808893,0.365290041354644,0.0004420169708763,0.174708187602714,0.0145383522902631,0.0006290629062906,0.841134092656406,0.0268726121471852,0.0007979503860555,0.303550629516899,0.0002575224719289,9390000000.0
598,0,4660000000.0,0.0001130465281447,0.277253525870807,0.0217619646408339,0.58658325106707,0.0065731931158025,0.192180076917276,0.36963718146295,0.941318741119207,0.630647867837427,0.377463581833762,0.0004764290638498,0.211326956301884,0.0125095234008173,0.0005940594059405,0.841862815570387,0.026800263704669,0.0029609948699584,0.303535402485487,0.0001167928588451,2680000000.0
599,0,0.0001033705091389,6780000000.0,0.277580617191983,0.0855990229041665,0.630643609560604,0.0027935806855396,0.22429681019531,0.372091982920397,0.875653777549355,0.630699236996753,0.386367870049551,0.0005721790281276,0.195272007079348,0.031973785436055,0.0007510751075107,0.845179919036315,0.0268111357573068,0.0015114063463074,0.303521142249719,0.0001278939622601,5690000000.0
600,0,0.0001794175750119,0.0001745062723346,0.277205132131208,0.280591759883099,0.830175422157434,0.0024926492456834,0.182557876479903,0.372285459299504,0.868156120567161,0.630929028369474,0.371400096866734,0.0005089196693983,0.178753529139101,0.0260962899208914,0.0005840584058405,0.841883942949546,0.026883631187457,0.0021715431857057,0.303600419492631,8410000000.0,0.0
601,0,0.0001196117166746,0.0001703689184353,0.277495806740958,0.0861061098478695,0.486483878908493,0.0089108277363788,0.176593017117864,0.378359275570755,0.842367808446957,0.631879015355954,0.382930963824001,0.0004644260060396,0.17812144452404,0.0406005187897264,0.0006940694069406,0.841150924610969,0.0273833828523233,0.0013821001708203,0.303447424081768,0.0001874467566218,6550000000.0
602,0,0.0001060455315565,0.0001285423197665,0.277869566394756,0.0528703709959516,0.49324935823331,0.0056803510970677,0.182557876479903,0.376224325237148,0.847446866402636,0.631237243325434,0.376327260534257,0.0008248171929304,0.178458556318739,0.0407693255394279,0.0006140614061406,0.84183425637749,0.0269722046847413,0.0011414780071019,0.303493105176006,0.000263535569612,222000000.0
603,0,0.0001664246089833,7350000000.0,0.278612651683392,0.124947387281726,0.45759468389509,0.0077793818183627,0.181879194630872,0.375139515481465,0.874263083109109,0.631213271051081,0.372629559256362,0.0005864030259484,0.190510302979226,0.0439233636448424,0.0007050705070507,0.841674913942904,0.0269879518312924,0.0028188010519846,0.30357093222545,0.0001082357582961,4410000000.0
604,0,0.0005449402810798,8750000000.0,0.277114955070713,0.240350485445329,0.492309404163187,0.0201316448132403,0.203830781992308,0.371015001688724,0.900293255131965,0.630651634909111,0.404744607130882,0.000508869760634,0.195440562976697,0.0331419937332908,0.0003700370037003,0.843085978829265,0.0267988511669584,0.0014018514794851,0.303527184722502,0.0001021070241191,1210000000.0
605,0,3520000000.0,0.0001122184382054,0.278274243623138,0.0133531991174089,0.604457942123669,0.0190734337553997,0.15728828896765,0.377658063491566,0.853493363968921,0.629020150408898,0.369490704519206,0.000412196484217,0.168176646580422,0.0392905089797857,0.0007740774077407,0.837939028968821,0.0265169680863569,0.001657505097256,0.303215634825816,0.0002201718843972,2780000000.0
606,0,0.0002338733885139,6190000000.0,0.277353393140632,0.0325399597747343,0.518400412169075,0.0046092221538015,0.191486313249378,0.370218728960842,0.894307222541343,0.630652319831235,0.404483812078537,0.0007795499437253,0.178837807087775,0.0332334903610812,950000000.0,0.842920082101286,0.026801176123224,0.0007204796301368,0.303537577775688,0.0001610816360112,1220000000.0
607,0,3570000000.0,0.0001083451041572,0.277670814981454,0.0404913776207299,0.545567629600017,0.0046052010221515,0.169104894050222,0.372765235985264,0.885177011216253,0.633279681100259,0.386973287135353,0.0004392470344586,0.175845939909823,0.0305148232550888,0.0008500850085008,0.840250623124014,0.0425087007586215,0.0004907746843092,0.303504948422661,0.000235204628605,0.0001008525093173
608,0,0.000237121630021,6730000000.0,0.27728880292591,0.11822123660196,0.432367108566856,0.0033193436487758,0.162936430133474,0.370142680441887,0.892402575807963,0.629566375803071,0.383536380909802,0.0004311119058804,0.187349879903923,0.031368496823403,0.0008960896089608,0.839776011298795,0.0267040572626506,0.0005532548555152,0.303535160786575,0.0001044197539972,0.0
609,0,3320000000.0,922000000.0,0.274748110255475,0.0152496181129604,0.367732989153552,0.0080021525117722,0.171291757785989,0.377227494671012,0.841400368836352,0.633698853440364,0.384775157408442,0.0007413697390485,0.234798365007796,0.0545254216401202,0.0006720672067206,0.840338150140414,0.0312714081123206,0.0026254133483622,0.303452741457817,0.0002019013183601,3850000000.0
610,0,0.000105472312467,0.000175715666674,0.277164593930701,0.351716260801226,0.799584074601905,0.0011592419905466,0.173244853329312,0.372921806465466,0.874897965353569,0.63432898179477,0.376513542714504,0.0007317623019239,0.166954616324639,0.0249625684994903,0.0011081108110811,0.840110749674217,0.0273058900212077,0.0003787403769752,0.303470385478343,0.0001943849462562,4700000000.0
611,0,7200000000.0,1000000000.0,0.277222777847567,0.121315116822284,0.631139314127812,0.0063927448330091,0.181766080989367,0.370960202020654,0.939867581703298,0.630840330954371,0.373886963973026,0.0004636773745754,0.204795415279592,0.0145227093859588,0.0005890589058905,0.84108697281298,0.0268496782656053,0.0014780329756932,0.303583983966661,0.0001720671029323,6400000000.0
612,0,0.000163367440506,0.0001217991953537,0.27709810837789,0.416232492772955,0.647003038661806,0.0054081204843634,0.190943367770153,0.370033081105745,0.943646642682226,0.630637251544499,0.399174769941507,0.0006193677647576,0.204500442459231,0.0135848365693845,0.0002760276027602,0.84269670196904,0.0267973709914549,0.0004379521945077,0.303517516766049,0.0001666321877187,3160000000.0
613,0,0.0001230510312115,0.0001573984806357,0.277100329543786,0.0491985855218037,0.462735559378782,0.0093545596139552,0.188349294924968,0.37084948432394,0.930162953109411,0.630834509116314,0.378562646697217,0.00048773339896,0.179217057856812,0.0217771380909887,0.0009330933093309,0.842449403152009,0.026849867953658,0.0009351766528912,0.303674862757316,0.0002104584189091,2850000000.0
614,0,5330000000.0,0.0001228385826004,0.274344462501795,0.0236459298922957,0.388423199524061,0.0097231465938225,0.177482844431038,0.376351818342455,0.860295673730991,0.63190675470199,0.386097760888193,0.00045639069499,0.180017698369222,0.0514539696375238,0.0007710771077107,0.841156286938003,0.0272764974273452,0.0005864399771734,0.303439206318783,0.0001778489276276,4110000000.0
615,0,2620000000.0,0.0001470807285204,0.279136650986391,0.0092179967289649,0.363487258959024,0.0119785993363022,0.168426212201191,0.377803450366039,0.863742177343774,0.635775537321407,0.379251890764129,0.0004544692075651,0.170915679912351,0.0427014439541289,0.0007800780078007,0.840049991247591,0.0183951719163447,0.0030669457545352,0.303280893531871,0.0001880249390913,3410000000.0
616,0,751000000.0,6280000000.0,0.275113865480175,0.0237268323338263,0.465607676342636,0.0076229095330325,0.186675213030692,0.378567290637309,0.843425945521057,0.63171634635142,0.381934354159681,0.0004908277423456,0.178247861447052,0.054665137429005,0.0009200920092009,0.84240904584583,0.0271676977223207,0.0007768070236482,0.303446457286122,0.0001568030857367,0.0
617,0,4600000000.0,9400000000.0,0.277365754826744,0.0803352950189427,0.477050170126926,0.0057393109398857,0.180378553653571,0.370603444997909,0.927562959155909,0.630995465815537,0.390503334451026,0.0004498027381046,0.189203994774767,0.021874274202787,0.0006280628062806,0.84125726621338,0.0268948911378963,0.0073459761278325,0.303531777001817,0.0001127455815584,3020000000.0
618,0,336000000.0,0.0004884699484623,0.27710243755855,0.34351301539032,0.650071866073356,0.0241340782010583,0.174119598823618,0.370983687592684,0.944100129999698,0.631316009369735,0.375852240974628,0.0004324095337518,0.206944502970798,0.01277188523331,0.0004630463046304,0.840293052269104,0.0269157943375412,0.0016603424593185,0.303493588573829,0.0002190155194582,3970000000.0
619,0,3780000000.0,0.0001288284232027,0.277861017021638,0.0277139220647,0.430046901025716,0.0081789315119349,0.14898574768117,0.375781454450292,0.862835202708831,0.629876645525404,0.378068998919563,0.0004089524145386,0.188656188108381,0.0363337922876089,0.0006010601060106,0.837623302970643,0.0266229563935783,0.0025284625112839,0.30306747339318,0.0002567130164716,9710000000.0
620,0,3420000000.0,0.0001340055638443,0.277747986362239,0.0479611437217992,0.449160289487809,0.0123363292607144,0.181999849181811,0.373155543825196,0.888381654926384,0.631178682483802,0.375824298647591,0.0005145593597623,0.207913699380557,0.0335661919183153,0.0004920492049204,0.841167570491231,0.0269620914656846,0.0012158760896697,0.303469660381609,0.000148939804151,0.0
621,0,8080000000.0,9870000000.0,0.277260214212807,0.0262334328097189,0.592519479894881,0.0082237671298323,0.184141467460976,0.371786670484004,0.914139734558757,0.630832111888878,0.37078536567192,0.0004594850383755,0.19843243015465,0.0209100499191602,0.0006140614061406,0.841645753643425,0.0268581214562517,0.0016260649970205,0.303545795538673,0.0002297697133914,6740000000.0
622,0,4360000000.0,7590000000.0,0.27814952047426,0.0346447035459783,0.512198385387641,0.0094211093427626,0.179239876329085,0.374862162059394,0.836018986002358,0.631749565074451,0.376569427368578,0.0004554174740864,0.195103451181998,0.0364820878696425,0.0006960696069606,0.841092214133648,0.0271967743635199,0.0016730517602169,0.303551112914722,0.0001777332911337,27200000.0
623,0,745000000.0,0.0001139024532299,0.27740851771528,0.0942010751462704,0.688747367335562,0.0068242122590531,0.173327803333082,0.376902051744307,0.843425945521057,0.633310160134793,0.372732014455497,0.0004508009133902,0.172137710168134,0.0298813062528094,0.0007280728072807,0.840454340552496,0.0278645963397313,0.0007539013018314,0.303462167715358,0.0002013231358905,2410000000.0
624,0,0.0001981427319354,9670000000.0,0.273825989160958,0.0345601206902837,0.227516894521886,0.018509268984906,0.178304803559309,0.373025813998743,0.902349064304502,0.631433815975124,0.383974144033382,0.0004661977671717,0.199275209641397,0.0497339108972829,0.0006700670067006,0.841105988468613,0.0269262377258259,0.0008079251189234,0.303546520635407,0.0002399457248552,0.0001426197101458
625,0,0.0001587816877901,9820000000.0,0.27718697712052,0.199249204324572,0.430443612329905,0.0152684881957419,0.176773998944273,0.374590400440187,0.87894911872298,0.6321755866358,0.390689616631273,0.0005232684391298,0.184315873751633,0.0245023007271394,0.0007190719071907,0.840820097309467,0.0273030818169272,0.001068301068055,0.303399325998416,6920000000.0,1460000000.0
626,0,7830000000.0,9840000000.0,0.277355475158251,0.170227893380732,0.442471377885062,0.0054587364790076,0.192738104215368,0.370301487643234,0.905946730356441,0.630741017246339,0.378627845460303,0.0004776518285747,0.201803548101639,0.0280509619378296,0.0007520752075207,0.84192173676138,0.0268212162771022,0.0006886828470984,0.303581808676459,0.0001437361619253,0.0
627,0,751000000.0,6930000000.0,0.280866722392756,0.0365496540511821,0.338006969760634,0.0197850735291567,0.166427871201267,0.374921435169756,0.887504912779273,0.629603704058848,0.377314556089564,0.0004795733159996,0.149256247102946,0.0454203417738107,0.0005540554055405,0.83816157364113,0.0262931162664264,0.002493585623528,0.303345910539015,0.0001439674349131,7640000000.0
628,0,6150000000.0,0.0001301907641187,0.27882462836307,0.0691953039754911,0.693187017122941,0.0080682498632689,0.168554407661564,0.379691243013042,0.796021404601385,0.636269023712004,0.383024104914124,0.0004411435675014,0.179048501959462,0.0434519261745303,0.0009000900090009,0.839858661895389,0.0044286822192489,0.0020685423649649,0.303481745327175,0.000184671480768,5130000000.0
629,0,0.0002426627478862,0.0001340919500565,0.276668020472979,0.11048955654457,0.436820876796391,0.0076213513445181,0.202367845562175,0.381368783872346,0.806481845391057,0.631248544540486,0.389245929734362,0.0005324266973758,0.185495765033079,0.0597530458733753,0.0007490749074907,0.844143218148065,0.0269962392515894,0.000372997536287,0.3034203538037,0.0001472052567425,0.0
630,0,8580000000.0,9190000000.0,0.277353628303841,0.061615403429819,0.407287333728553,0.0139836361052787,0.201530804615037,0.374052469004637,0.884179339117816,0.631168751112998,0.384356022502887,0.0004754558429463,0.205806750663689,0.0258918879152373,0.0007580758075807,0.842460511274675,0.0269234199029345,0.0007487145397651,0.30346434300556,9830000000.0,17000000.0
631,0,4050000000.0,0.0001398002646778,0.27838109237708,0.0125099526133851,0.527222600439623,0.01080080987602,0.169957016816228,0.37754622743428,0.836200380929347,0.634414939521376,0.392049476547074,0.0004868350412029,0.184105178879946,0.0416206679158534,0.0007310731073107,0.840174707587945,0.0326946188447335,0.0011087424549109,0.303429054964508,0.0002348577191233,4210000000.0
632,0,0.000169099631401,0.0001255589686801,0.277258661587717,0.184822740162904,0.801894645586151,0.0006050295208866,0.180815926400724,0.369995056846268,0.852798016748798,0.630934165285407,0.398280615476323,0.0004691174298823,0.175930217858497,0.0300887549159999,0.001021102110211,0.841485712397446,0.0268712835963697,0.0006835951635678,0.303522109045364,4530000000.0,0.0
633,0,0.0001786532828926,9180000000.0,0.27725160624754,0.0508431430524068,0.327241389711236,0.0077553052926084,0.180981826408265,0.375970457387107,0.839677117029961,0.631502993109683,0.387150255206587,0.0004605331224255,0.176772997345245,0.0340123440837173,0.0006230623062306,0.841841411939178,0.0271094128925786,0.0009687320805901,0.303529118313792,0.0002013231358905,7110000000.0
634,0,3990000000.0,0.0002173207145121,0.277702270643675,0.0304688956915945,0.541000101050902,0.0102922372505874,0.171638639619938,0.375463840047597,0.864225897149076,0.632895439788496,0.375759099884505,0.0004530717621651,0.204795415279592,0.0384645584027488,0.0007360736073607,0.840398058288197,0.0285252972996344,0.0017275201925317,0.303510024099798,0.0003174221757723,0.0
635,0,7180000000.0,9130000000.0,0.27793820141828,0.0380294528753821,0.425317771808726,0.0063335839336087,0.168313098559686,0.378199350008835,0.828642258971491,0.634486856344434,0.373449200849447,0.0006766131173907,0.167881673760061,0.0388620686429677,0.0008750875087508,0.840141412857759,0.022001882629406,0.0013330451428668,0.30349383027274,0.0001265063243333,6040000000.0
636,0,0.0001710103616993,9910000000.0,0.276678350298041,0.0084658260679816,0.33869573581592,0.0119905622029609,0.197933790815172,0.382234394955746,0.81419112978807,0.631871138751524,0.382269662084125,0.0005420840432647,0.210526315789474,0.0648884837237933,0.0007730773077307,0.842196364860904,0.0271865383861755,0.0035664230115091,0.303424946083015,0.0001444299808887,7330000000.0
637,0,5220000000.0,0.0001938894646542,0.277788837645242,0.0943834166725661,0.475575189744792,0.0067588186055951,0.174217630646256,0.380080432492401,0.821688786770263,0.632568389474117,0.381245110092769,0.0005220955831691,0.187181324006574,0.0395607664989218,0.0008520852085208,0.841292783985304,0.0283439351575513,0.0010388759776256,0.303647067382514,0.0001984322235429,0.0
638,0,0.0002797309156735,0.0001580115118406,0.277133610549357,0.219218069376747,0.517681571152938,0.0079472640647498,0.184488349294925,0.36963718146295,0.903346736402939,0.630757112916261,0.367851421333035,0.0008198013621199,0.206818086047786,0.0295832064900057,0.0006100610061006,0.841156795882161,0.0268240770107071,0.0006745753002126,0.303504223325927,0.000169985646042,3070000000.0
639,0,5500000000.0,0.000161947260312,0.277798947395148,0.0179332615391541,0.655725268805047,0.0106159886125573,0.159739084533595,0.377667010376149,0.821960879160746,0.625391432994069,0.361778622256995,0.0004309372252054,0.184863680418019,0.0367857759874179,0.0006780678067806,0.839356197642067,0.0264224103230679,0.0016310214012953,0.303456608640398,0.0001672103701882,2580000000.0
640,0,5850000000.0,0.0002045707765174,0.277319524609312,0.0762413636671916,0.593434139010322,0.0023357748471882,0.176691048940502,0.372551629115846,0.86600961393113,0.632101615046369,0.369360306993033,0.0005118143777267,0.183430955290548,0.0284313749204807,0.0007140714071407,0.840476631936151,0.0270629825643222,0.0004129608691993,0.303517275067138,0.0003576636756516,5330000000.0
641,0,0.0001060455315565,0.000314811760819,0.277060090594769,0.283677810324564,0.770885838115586,0.0039121589822757,0.171118316869014,0.36963718146295,0.937116425310639,0.63061225188696,0.359627063075146,0.0004530218534008,0.169777927605242,0.0135946226182351,0.0,0.840502045389883,0.0267911566924924,0.0005097321263151,0.303615163126221,0.0001421172510106,7610000000.0
642,0,19100000.0,484000000.0,0.276974860487935,0.0357673993661626,0.117740935687195,0.354874920940782,0.180861171857326,0.373933922783913,0.896121171811228,0.632376268818235,0.380798032860177,0.0007976917795424,0.19843243015465,0.043349395803321,0.0008510851085108,0.841025137178309,0.0268980223603238,0.0004742000814016,0.303523317539921,790000000.0,0.0
643,0,0.0001593549068796,0.0001222025052023,0.277107511721311,0.0889612648681062,0.436402547697764,0.0056328012153066,0.175265817057537,0.37102506693388,0.929830395743266,0.631020465473076,0.385138407659923,0.0004546438882401,0.179006362985125,0.0187106964904767,0.0006580658065806,0.840945481941325,0.0269204957754767,0.0004934176044232,0.303497214057499,0.0002199406114094,3970000000.0
644,0,7620000000.0,503000000.0,0.27775333557498,0.0339304500778933,0.395676622200846,0.0059268967313578,0.176095317095242,0.372777537951566,0.865435196662333,0.631807440993959,0.379950448940054,0.0006428498383529,0.170536429143315,0.0333625522222451,0.0005630563056305,0.840772265805716,0.0269668913976884,0.0004146117652096,0.303503498229193,0.0003232040004676,0.000139733358869
645,1,0.0001215224469729,0.0001131165638266,0.276648195244574,0.0115017033226821,0.284323600745249,0.0143445829350109,0.167702284895558,0.378850235862245,0.832481784926082,0.641953534883084,0.380434782608696,0.0004379743609694,0.188571910159707,0.065865965620446,0.0007660766076607,0.839630215020362,0.0207602597636318,0.004866995107992,0.303356303592202,0.0001544903558585,0.0
646,0,8370000000.0,9970000000.0,0.277500363981944,0.0192687772801166,0.380944173850706,0.014613094000939,0.178440539929115,0.372398413717363,0.877377029355746,0.631305735537869,0.38284713684289,0.0004494533767546,0.200202267076819,0.0317107816176439,0.0005360536053605,0.840884229330641,0.0269927295132576,0.0173050544653008,0.303485370810844,0.0001137863100036,4020000000.0
647,0,8480000000.0,0.0001291259727739,0.277739784075977,0.024376709629078,0.227250406660082,0.0136231919170026,0.173478621521756,0.376091240328977,0.866100311394625,0.632281407104012,0.37422227189747,0.0004591107226434,0.201803548101639,0.0389951861566784,0.0006610661066106,0.840633896033853,0.0277468526792257,0.0677512100309256,0.303596310611138,0.0001868685741523,3360000000.0
648,0,644000000.0,0.0001127842552053,0.276600442894298,0.0198523913003999,0.214324280944357,0.0063025709557581,0.166510821205037,0.378147905422483,0.839132932248995,0.635131025602389,0.38185052717857,0.0004444874547084,0.171632042476086,0.070565930943784,0.0007190719071907,0.840059594163389,0.0247453569926819,0.0027739638369461,0.303267116693926,0.0001854809362254,2440000000.0
649,0,5200000000.0,0.0001478550492964,0.27724955563201,0.088104973629324,0.316124824666131,0.0140871802452659,0.171593394163336,0.370386483046772,0.944221059951023,0.631020123012013,0.373616854811669,0.0004352543333159,0.196915427078505,0.0194077141976041,0.0007610761076107,0.840333546547255,0.0269242261838909,0.0098229688935533,0.303570448827627,0.0002158933341227,4750000000.0
650,0,4240000000.0,0.0001148559991646,0.277560889824246,0.0222515602947478,0.626974106793202,0.0048033422842048,0.172317321468969,0.381005316686163,0.820449254769175,0.63314303913645,0.370254461458217,0.0004472823455082,0.186844212211875,0.0278612518364049,0.0005530553055305,0.84053608746044,0.0285510343563837,0.009217610449334,0.303458058833866,0.00010095065918,0.0
651,0,9500000000.0,6070000000.0,0.276558900006283,0.0351739238247222,0.276835604251215,0.0176394479448675,0.169474398612473,0.375637185936392,0.853704991383741,0.636707716332653,0.389991058455348,0.0004447869072941,0.172221988116809,0.0707551783517775,0.0008430843084308,0.839894792784853,0.0355422016770396,0.0043994352665833,0.303396667310391,0.0001520619894865,0.0
652,0,3590000000.0,0.0002694635040323,0.277499656146065,0.0045465047737791,0.719057733921668,0.0123186865456001,0.158140411733655,0.379407179427534,0.813314387640959,0.625546225394173,0.379447487053388,0.0004599841260184,0.172938350680544,0.0329188419309218,0.0006320632063206,0.838732291615011,0.0262712281091904,0.0216147574021116,0.303422287394991,9380000000.0,1430000000.0
653,0,6530000000.0,0.0001278770938808,0.27733879799623,0.0271314391756963,0.569150777053958,0.008996025463213,0.178176608098937,0.371955542930507,0.889288629561327,0.631050602046547,0.38296822026005,0.000450401643276,0.182082508111753,0.0255488136399819,0.0005660566056605,0.841118884504065,0.0269042842387564,0.004541130344942,0.303505431820483,0.0001040728445155,2310000000.0
654,0,0.0002120910631131,0.0001396951101061,0.277267088568989,0.120587461539036,0.457222539365123,0.0142974351664148,0.17328255787648,0.380354430832754,0.833570154488013,0.633677963315571,0.384272195521776,0.0004569896001614,0.175635245038136,0.0374135736956985,0.0008410841084108,0.840371352046618,0.0279915531468419,0.0077223764088706,0.303401017890795,0.0001234997754917,1880000000.0
655,0,4110000000.0,0.0001960760580021,0.278880407811348,0.0329366275135123,0.439145504785713,0.0110604241881725,0.144415956564362,0.376793570768739,0.870604952081507,0.629981781071492,0.381133340784621,0.0003798805593434,0.163288525557288,0.0442068543324555,0.0008370837083708,0.83462303121675,0.0266165446763787,0.0027912566273814,0.302415128031539,0.0002103427824152,4500000000.0
656,0,0.0001973784398161,0.0001789714531614,0.277042038814123,0.143369740494223,0.531202356426613,0.0049050266508039,0.156443707111078,0.36963718146295,0.970039604559059,0.630594786372789,0.373998733281174,0.0004126207087134,0.171674181450423,0.0080066674756465,0.0013941394139413,0.838054520848834,0.0267863504400192,0.0032150396407478,0.303197024009645,0.0001177179507964,5130000000.0
657,0,0.0001285921490767,0.0001694313884533,0.277318634452731,0.0100083331831279,0.507984835129288,0.0163592201558018,0.178991026317774,0.372707081235475,0.875804939988512,0.631107450582869,0.389627808203867,0.0004611819363612,0.177700054780667,0.0387470847967375,0.0004590459045904,0.841363392265393,0.0269328557253484,0.0047735600041371,0.303475219456569,9700000000.0,3460000000.0
658,0,0.000146361940851,7360000000.0,0.277486610811052,0.0753961148009024,0.442619319378124,0.0082511108250522,0.183523112887414,0.373385926103207,0.854128246213381,0.631082793386392,0.386200216087329,0.0004565154669007,0.186085710673802,0.0342852185817077,0.0005530553055305,0.84179987844113,0.0269231967780034,0.0024425827435542,0.30348464571411,0.0001313630570773,6270000000.0
659,0,0.0001285921490767,0.000140716418123,0.276204471902184,0.0277387787028221,0.346730188940128,0.018898263207897,0.171502903250132,0.379599537446067,0.83541433624573,0.633724538020027,0.383350098729556,0.0004452610405548,0.204079052715857,0.0545229691506797,0.0006270627062706,0.840447434368887,0.0294213223928153,0.0078642003484222,0.303548212527786,0.0001570343587245,7270000000.0
660,0,0.0001761693335047,0.0001074206602981,0.276605328205131,0.0566755440810103,0.296557238930174,0.0270459806853989,0.16555312570696,0.380131877078753,0.833993409317653,0.645828824262681,0.378795499422525,0.000415016329399,0.183515233239223,0.0596716927107464,0.0006350635063506,0.839711240271099,0.025333052658914,0.0051561367112201,0.303528151518147,0.0001521776259804,0.0
661,0,6820000000.0,0.000160854755726,0.27633458204932,0.0698174227893376,0.345027647632223,0.0275691299130626,0.171208807782219,0.379625259739243,0.841067811470206,0.634013575156505,0.379121493237957,0.0004265951627128,0.180607644009945,0.0592464692668085,0.0006050605060506,0.84042005852739,0.0278905653242055,0.003100717091454,0.303530085109438,0.0001692918270785,1050000000.0
